HaplotypeCallerGvcf_GATK3.wdl,"""HaplotypeCallerGvcf_GATK3.MergeVCFs.disk_size"":""Int""",disk_size,Int
HaplotypeCallerGvcf_GATK3.wdl,"""HaplotypeCallerGvcf_GATK3.HaplotypeCaller.disk_size"":""Int""",disk_size,Int
HaplotypeCallerGvcf_GATK3.wdl,"""HaplotypeCallerGvcf_GATK3.HaplotypeCaller.docker_image"":""String""",docker_image,String
HaplotypeCallerGvcf_GATK3.wdl,"""HaplotypeCallerGvcf_GATK3.HaplotypeCaller.preemptible_tries"":""Int""",preemptible_tries,Int
HaplotypeCallerGvcf_GATK3.wdl,"""HaplotypeCallerGvcf_GATK3.HaplotypeCaller.java_opt"":""String""",java_opt,String
HaplotypeCallerGvcf_GATK3.wdl,"""HaplotypeCallerGvcf_GATK3.MergeVCFs.mem_size"":""String""",mem_size,String
HaplotypeCallerGvcf_GATK3.wdl,"""HaplotypeCallerGvcf_GATK3.ref_dict"":""File""",ref_dict,File
HaplotypeCallerGvcf_GATK3.wdl,"""HaplotypeCallerGvcf_GATK3.HaplotypeCaller.contamination"":""(optional)Int?""",contamination,(optional)Int?
HaplotypeCallerGvcf_GATK3.wdl,"""HaplotypeCallerGvcf_GATK3.HaplotypeCaller.interval_padding"":""(optional)Int?""",interval_padding,(optional)Int?
HaplotypeCallerGvcf_GATK3.wdl,"""HaplotypeCallerGvcf_GATK3.ref_fasta_index"":""File""",ref_fasta_index,File
HaplotypeCallerGvcf_GATK3.wdl,"""HaplotypeCallerGvcf_GATK3.MergeVCFs.java_opt"":""String""",java_opt,String
HaplotypeCallerGvcf_GATK3.wdl,"""HaplotypeCallerGvcf_GATK3.ref_fasta"":""File""",ref_fasta,File
HaplotypeCallerGvcf_GATK3.wdl,"""HaplotypeCallerGvcf_GATK3.HaplotypeCaller.max_alt_alleles"":""(optional)Int?""",max_alt_alleles,(optional)Int?
HaplotypeCallerGvcf_GATK3.wdl,"""HaplotypeCallerGvcf_GATK3.HaplotypeCaller.gatk_path"":""String""",gatk_path,String
HaplotypeCallerGvcf_GATK3.wdl,"""HaplotypeCallerGvcf_GATK3.HaplotypeCaller.mem_size"":""String""",mem_size,String
HaplotypeCallerGvcf_GATK3.wdl,"""HaplotypeCallerGvcf_GATK3.input_bam"":""File""",input_bam,File
HistXtractor.wdl,"""processorWorkflow.memorySize"":""Int""",memorySize,Int
HistXtractor.wdl,"""processorWorkflow.inputFile"":""File""",inputFile,File
HistXtractor.wdl,"""processorWorkflow.preemptible"":""Int""",preemptible,Int
Manta_GermlineSV.wdl,"""MantaGermlineSV.Manta.mem_size"":""(optional)Int?""",mem_size,(optional)Int?
Manta_GermlineSV.wdl,"""MantaGermlineSV.input_bam_index"":""File""",input_bam_index,File
Manta_GermlineSV.wdl,"""MantaGermlineSV.ref_fasta"":""File""",ref_fasta,File
Manta_GermlineSV.wdl,"""MantaGermlineSV.ref_fasta_index"":""File""",ref_fasta_index,File
Manta_GermlineSV.wdl,"""MantaGermlineSV.manta_docker"":""String""",manta_docker,String
Manta_GermlineSV.wdl,"""MantaGermlineSV.sample_name"":""String""",sample_name,String
Manta_GermlineSV.wdl,"""MantaGermlineSV.Manta.preemptible_attempts"":""(optional)Int?""",preemptible_attempts,(optional)Int?
Manta_GermlineSV.wdl,"""MantaGermlineSV.config_manta"":""String""",config_manta,String
Manta_GermlineSV.wdl,"""MantaGermlineSV.Manta.disk_size"":""(optional)Int?""",disk_size,(optional)Int?
Manta_GermlineSV.wdl,"""MantaGermlineSV.input_bam"":""File""",input_bam,File
Manta_GermlineSV.wdl,"""MantaGermlineSV.Manta.cpu_num"":""(optional)Int?""",cpu_num,(optional)Int?
MarkDuplicates.wdl,"""markDuplicatesTest.markDuplicates.memoryGb"":""Int""",memoryGb,Int
MarkDuplicates.wdl,"""markDuplicatesTest.markDuplicates.diskSpaceGb"":""Int""",diskSpaceGb,Int
MarkDuplicates.wdl,"""markDuplicatesTest.markDuplicates.inputBam"":""File""",inputBam,File
MarkDuplicates.wdl,"""markDuplicatesTest.markDuplicates.sampleName"":""String""",sampleName,String
MarkIlluminaAdapters.wdl,"""markIlluminaAdaptersTest.markIlluminaAdapters.memoryGb"":""Int""",memoryGb,Int
MarkIlluminaAdapters.wdl,"""markIlluminaAdaptersTest.markIlluminaAdapters.diskSpaceGb"":""Int""",diskSpaceGb,Int
MarkIlluminaAdapters.wdl,"""markIlluminaAdaptersTest.markIlluminaAdapters.inputBam"":""File""",inputBam,File
MarkIlluminaAdapters.wdl,"""markIlluminaAdaptersTest.markIlluminaAdapters.sampleName"":""String""",sampleName,String
MergeBamAlignment.wdl,"""mergeBamAlignmentTest.mergeBamAlignment.unpairedAlignedBam"":""File""",unpairedAlignedBam,File
MergeBamAlignment.wdl,"""mergeBamAlignmentTest.mergeBamAlignment.unmappedBam"":""File""",unmappedBam,File
MergeBamAlignment.wdl,"""mergeBamAlignmentTest.mergeBamAlignment.diskSpaceGb"":""Int""",diskSpaceGb,Int
MergeBamAlignment.wdl,"""mergeBamAlignmentTest.mergeBamAlignment.refFastaIndex"":""File""",refFastaIndex,File
MergeBamAlignment.wdl,"""mergeBamAlignmentTest.mergeBamAlignment.sampleName"":""String""",sampleName,String
MergeBamAlignment.wdl,"""mergeBamAlignmentTest.mergeBamAlignment.refFastaDict"":""File""",refFastaDict,File
MergeBamAlignment.wdl,"""mergeBamAlignmentTest.mergeBamAlignment.refFasta"":""File""",refFasta,File
MergeBamAlignment.wdl,"""mergeBamAlignmentTest.mergeBamAlignment.memoryGb"":""Int""",memoryGb,Int
MergeBamAlignment.wdl,"""mergeBamAlignmentTest.mergeBamAlignment.alignedBam"":""File""",alignedBam,File
MergePerSampleMetadata.wdl,"""gs_merge_metadata_workflow.gs_merge_metadata.mdArchives"":""Array[File]""",mdArchives,Array[File]
MergePerSampleMetadata.wdl,"""gs_merge_metadata_workflow.gs_merge_metadata.gsReferenceBundle"":""File""",gsReferenceBundle,File
MergePerSampleMetadata.wdl,"""gs_merge_metadata_workflow.gs_merge_metadata.numPreempt"":""Int""",numPreempt,Int
MergePerSampleMetadata.wdl,"""gs_merge_metadata_workflow.gs_merge_metadata.diskSize"":""Int""",diskSize,Int
MergePerSampleMetadata.wdl,"""gs_merge_metadata_workflow.gs_merge_metadata.memory"":""Int""",memory,Int
MergePerSampleMetadata.wdl,"""gs_merge_metadata_workflow.gs_merge_metadata.numThreads"":""Int""",numThreads,Int
MiniMutationCalling.wdl,"""ContEstMuTectOncotatorWorkflow.tumorBamHG19"":""File""",tumorBamHG19,File
MiniMutationCalling.wdl,"""ContEstMuTectOncotatorWorkflow.ReferenceFastaDict"":""File""",ReferenceFastaDict,File
MiniMutationCalling.wdl,"""ContEstMuTectOncotatorWorkflow.DBSNPVCF"":""File""",DBSNPVCF,File
MiniMutationCalling.wdl,"""ContEstMuTectOncotatorWorkflow.SNP6Bed"":""File""",SNP6Bed,File
MiniMutationCalling.wdl,"""ContEstMuTectOncotatorWorkflow.HapMapVCF"":""File""",HapMapVCF,File
MiniMutationCalling.wdl,"""ContEstMuTectOncotatorWorkflow.tumorBamIndexHG19"":""File""",tumorBamIndexHG19,File
MiniMutationCalling.wdl,"""ContEstMuTectOncotatorWorkflow.normalBamIndexHG19"":""File""",normalBamIndexHG19,File
MiniMutationCalling.wdl,"""ContEstMuTectOncotatorWorkflow.ContESTIntervals"":""File""",ContESTIntervals,File
MiniMutationCalling.wdl,"""ContEstMuTectOncotatorWorkflow.normalBamHG19"":""File""",normalBamHG19,File
MiniMutationCalling.wdl,"""ContEstMuTectOncotatorWorkflow.MutectIntervals"":""File""",MutectIntervals,File
MiniMutationCalling.wdl,"""ContEstMuTectOncotatorWorkflow.ReferenceFasta"":""File""",ReferenceFasta,File
MiniMutationCalling.wdl,"""ContEstMuTectOncotatorWorkflow.ReferenceFastaIndex"":""File""",ReferenceFastaIndex,File
MiniMutationCalling.wdl,"""ContEstMuTectOncotatorWorkflow.COSMICVCF"":""File""",COSMICVCF,File
MutationCalling_BETA.wdl,"""CallingGroupWorkflow.fracContam"":""String""",fracContam,String
MutationCalling_BETA.wdl,"""CallingGroupWorkflow.VEP_File"":""File""",VEP_File,File
MutationCalling_BETA.wdl,"""CallingGroupWorkflow.refFasta"":""File""",refFasta,File
MutationCalling_BETA.wdl,"""CallingGroupWorkflow.tumorBamIdx"":""File""",tumorBamIdx,File
MutationCalling_BETA.wdl,"""CallingGroupWorkflow.mutectForcecallLintervals"":""File""",mutectForcecallLintervals,File
MutationCalling_BETA.wdl,"""CallingGroupWorkflow.tumorBam"":""File""",tumorBam,File
MutationCalling_BETA.wdl,"""CallingGroupWorkflow.mutectIntervals"":""File""",mutectIntervals,File
MutationCalling_BETA.wdl,"""CallingGroupWorkflow.refFastaDict"":""File""",refFastaDict,File
MutationCalling_BETA.wdl,"""CallingGroupWorkflow.oncoDBTarBall"":""File""",oncoDBTarBall,File
MutationCalling_BETA.wdl,"""CallingGroupWorkflow.dbSNPVCF"":""File""",dbSNPVCF,File
MutationCalling_BETA.wdl,"""CallingGroupWorkflow.readGroupBlackList"":""File""",readGroupBlackList,File
MutationCalling_BETA.wdl,"""CallingGroupWorkflow.refFastaIdx"":""File""",refFastaIdx,File
MutationCalling_BETA.wdl,"""CallingGroupWorkflow.downsampleToCoverage"":""String""",downsampleToCoverage,String
MutationCalling_BETA.wdl,"""CallingGroupWorkflow.normalBamIdx"":""File""",normalBamIdx,File
MutationCalling_BETA.wdl,"""CallingGroupWorkflow.normalPanel"":""(optional)File?""",normalPanel,(optional)File?
MutationCalling_BETA.wdl,"""CallingGroupWorkflow.normalBam"":""File""",normalBam,File
MutationCalling_BETA.wdl,"""CallingGroupWorkflow.cosmicVCF"":""File""",cosmicVCF,File
MutationCalling_CN_v1-1_BETA.wdl,"""gatk_acnv_wkfl.recapseg_bed"":""File""",recapseg_bed,File
MutationCalling_CN_v1-1_BETA.wdl,"""gatk_acnv_wkfl.ref_fasta_fai"":""File""",ref_fasta_fai,File
MutationCalling_CN_v1-1_BETA.wdl,"""gatk_acnv_wkfl.buffer"":""Float""",buffer,Float
MutationCalling_CN_v1-1_BETA.wdl,"""gatk_acnv_wkfl.normal_bam_idx"":""File""",normal_bam_idx,File
MutationCalling_CN_v1-1_BETA.wdl,"""gatk_acnv_wkfl.PoN"":""File""",PoN,File
MutationCalling_CN_v1-1_BETA.wdl,"""gatk_acnv_wkfl.ref_fasta_dict"":""File""",ref_fasta_dict,File
MutationCalling_CN_v1-1_BETA.wdl,"""gatk_acnv_wkfl.padTargets"":""Boolean""",padTargets,Boolean
MutationCalling_CN_v1-1_BETA.wdl,"""gatk_acnv_wkfl.tumor_bam_idx"":""File""",tumor_bam_idx,File
MutationCalling_CN_v1-1_BETA.wdl,"""gatk_acnv_wkfl.tumor_bam"":""File""",tumor_bam,File
MutationCalling_CN_v1-1_BETA.wdl,"""gatk_acnv_wkfl.common_snp_list"":""File""",common_snp_list,File
MutationCalling_CN_v1-1_BETA.wdl,"""gatk_acnv_wkfl.entity_id"":""String""",entity_id,String
MutationCalling_CN_v1-1_BETA.wdl,"""gatk_acnv_wkfl.normal_bam"":""File""",normal_bam,File
MutationCalling_CN_v1-1_BETA.wdl,"""gatk_acnv_wkfl.PreemValue"":""String""",PreemValue,String
MutationCalling_CN_v1-1_BETA.wdl,"""gatk_acnv_wkfl.ref_fasta"":""File""",ref_fasta,File
MutationCalling_CN_v1-1_BETA.wdl,"""gatk_acnv_wkfl.gatk_acnv_disk_calc.PreemValue"":""Int""",PreemValue,Int
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.DBSNP"":""File""",DBSNP,File
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.sizesCalc.mafFactor"":""Float""",mafFactor,Float
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.oxoGOBF.ALTALLELE"":""String""",ALTALLELE,String
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.CODING_ONLY"":""Int""",CODING_ONLY,Int
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.caseName"":""String""",caseName,String
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.ctrlName"":""String""",ctrlName,String
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.oncotationTarBall"":""File""",oncotationTarBall,File
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.ffpeOBF.ALTALLELE"":""String""",ALTALLELE,String
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.PairID"":""String""",PairID,String
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.generateMetrics_task.detailMetrics"":""(optional)File?""",detailMetrics,(optional)File?
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.sizesCalc.vcfMafFactor"":""Float""",vcfMafFactor,Float
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.PONFile"":""File""",PONFile,File
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.WCUT"":""Float""",WCUT,Float
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.thresh"":""Float""",thresh,Float
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.oxoGOBF.CONTEXT"":""String""",CONTEXT,String
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.DBSNPIDX"":""File""",DBSNPIDX,File
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.tumorBam"":""File""",tumorBam,File
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.NMIN"":""Int""",NMIN,Int
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.cytoBandFile"":""File""",cytoBandFile,File
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.ffpeOBF.CONTEXT"":""String""",CONTEXT,String
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.TOTNStr"":""String""",TOTNStr,String
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.REFERENCE"":""File""",REFERENCE,File
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.oncoDBTarBall"":""File""",oncoDBTarBall,File
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.MIN_ALT_COUNT"":""Int""",MIN_ALT_COUNT,Int
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.ffpeOBF.STUB"":""String""",STUB,String
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.inVCF"":""File""",inVCF,File
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.TUM_ID"":""String""",TUM_ID,String
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.sizesCalc.oncoDBFactor"":""Float""",oncoDBFactor,Float
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.tumorBamIdx"":""File""",tumorBamIdx,File
MutationCalling_Filter_v1-0_BETA.wdl,"""FilterWorkflow.oxoGOBF.STUB"":""String""",STUB,String
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.DBSNP"":""File""",DBSNP,File
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.sizesCalc.mafFactor"":""Float""",mafFactor,Float
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.oxoGOBF.ALTALLELE"":""String""",ALTALLELE,String
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.CODING_ONLY"":""Int""",CODING_ONLY,Int
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.oncotationTarBall"":""File""",oncotationTarBall,File
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.ffpeOBF.ALTALLELE"":""String""",ALTALLELE,String
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.PairID"":""String""",PairID,String
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.generateMetrics_task.detailMetrics"":""(optional)File?""",detailMetrics,(optional)File?
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.sizesCalc.vcfMafFactor"":""Float""",vcfMafFactor,Float
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.PONFile"":""File""",PONFile,File
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.WCUT"":""Float""",WCUT,Float
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.thresh"":""Float""",thresh,Float
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.oxoGOBF.CONTEXT"":""String""",CONTEXT,String
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.DBSNPIDX"":""File""",DBSNPIDX,File
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.tumorBam"":""File""",tumorBam,File
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.NMIN"":""Int""",NMIN,Int
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.cytoBandFile"":""File""",cytoBandFile,File
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.ffpeOBF.CONTEXT"":""String""",CONTEXT,String
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.TOTNStr"":""String""",TOTNStr,String
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.REFERENCE"":""File""",REFERENCE,File
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.oncoDBTarBall"":""File""",oncoDBTarBall,File
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.MIN_ALT_COUNT"":""Int""",MIN_ALT_COUNT,Int
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.ffpeOBF.STUB"":""String""",STUB,String
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.inVCF"":""File""",inVCF,File
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.TUM_ID"":""String""",TUM_ID,String
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.sizesCalc.oncoDBFactor"":""Float""",oncoDBFactor,Float
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.tumorBamIdx"":""File""",tumorBamIdx,File
MutationCalling_Filter_v1-1_BETA.wdl,"""FilterWorkflow.oxoGOBF.STUB"":""String""",STUB,String
MutationCalling_MuTect.wdl,"""CallingGroupWorkflow.fracContam"":""String""",fracContam,String
MutationCalling_MuTect.wdl,"""CallingGroupWorkflow.VEP_File"":""File""",VEP_File,File
MutationCalling_MuTect.wdl,"""CallingGroupWorkflow.refFasta"":""File""",refFasta,File
MutationCalling_MuTect.wdl,"""CallingGroupWorkflow.tumorBamIdx"":""File""",tumorBamIdx,File
MutationCalling_MuTect.wdl,"""CallingGroupWorkflow.mutectForcecallLintervals"":""File""",mutectForcecallLintervals,File
MutationCalling_MuTect.wdl,"""CallingGroupWorkflow.tumorBam"":""File""",tumorBam,File
MutationCalling_MuTect.wdl,"""CallingGroupWorkflow.mutectIntervals"":""File""",mutectIntervals,File
MutationCalling_MuTect.wdl,"""CallingGroupWorkflow.refFastaDict"":""File""",refFastaDict,File
MutationCalling_MuTect.wdl,"""CallingGroupWorkflow.oncoDBTarBall"":""File""",oncoDBTarBall,File
MutationCalling_MuTect.wdl,"""CallingGroupWorkflow.dbSNPVCF"":""File""",dbSNPVCF,File
MutationCalling_MuTect.wdl,"""CallingGroupWorkflow.readGroupBlackList"":""File""",readGroupBlackList,File
MutationCalling_MuTect.wdl,"""CallingGroupWorkflow.refFastaIdx"":""File""",refFastaIdx,File
MutationCalling_MuTect.wdl,"""CallingGroupWorkflow.downsampleToCoverage"":""String""",downsampleToCoverage,String
MutationCalling_MuTect.wdl,"""CallingGroupWorkflow.normalBamIdx"":""File""",normalBamIdx,File
MutationCalling_MuTect.wdl,"""CallingGroupWorkflow.normalPanel"":""(optional)File?""",normalPanel,(optional)File?
MutationCalling_MuTect.wdl,"""CallingGroupWorkflow.normalBam"":""File""",normalBam,File
MutationCalling_MuTect.wdl,"""CallingGroupWorkflow.cosmicVCF"":""File""",cosmicVCF,File
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.oncoDBTarBall"":""File""",oncoDBTarBall,File
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.mutectForcecallIntervals"":""File""",mutectForcecallIntervals,File
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.refFastaIdx"":""File""",refFastaIdx,File
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.dbSNPVCF"":""File""",dbSNPVCF,File
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.CallSomaticMutations_131_Prepare_Task.mFactor"":""Float""",mFactor,Float
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.tumorBam"":""File""",tumorBam,File
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.mutectIntervals"":""File""",mutectIntervals,File
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.CallSomaticMutations_131_Prepare_Task.mfcFactor"":""Float""",mfcFactor,Float
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.fracContam"":""Float""",fracContam,Float
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.refFasta"":""File""",refFasta,File
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.normalBam"":""File""",normalBam,File
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.readGroupBlackList"":""File""",readGroupBlackList,File
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.preemptible"":""Int""",preemptible,Int
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.oncoMemoryGB"":""Int""",oncoMemoryGB,Int
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.VEPMemoryGB"":""Int""",VEPMemoryGB,Int
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.cosmicVCF"":""File""",cosmicVCF,File
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.pairName"":""String""",pairName,String
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.downsampleToCoverage"":""Int""",downsampleToCoverage,Int
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.tumorBamIdx"":""File""",tumorBamIdx,File
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.refFastaDict"":""File""",refFastaDict,File
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.mutectDiskGB"":""Int""",mutectDiskGB,Int
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.VEP_File"":""File""",VEP_File,File
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.normalBamIdx"":""File""",normalBamIdx,File
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.normalPanel"":""File""",normalPanel,File
MutationCalling_Mutect_v1-4_BETA.wdl,"""CallingGroup_Workflow.nWay"":""Int""",nWay,Int
MutationCalling_QC.wdl,"""QC_Workflow.picardHapMap"":""File""",picardHapMap,File
MutationCalling_QC.wdl,"""QC_Workflow.DB_SNP_VCF"":""File""",DB_SNP_VCF,File
MutationCalling_QC.wdl,"""QC_Workflow.HaplotypeDBForCrossCheck"":""File""",HaplotypeDBForCrossCheck,File
MutationCalling_QC.wdl,"""QC_Workflow.tumorBamIdx"":""File""",tumorBamIdx,File
MutationCalling_QC.wdl,"""QC_Workflow.picardTargetIntervals"":""File""",picardTargetIntervals,File
MutationCalling_QC.wdl,"""QC_Workflow.pairName"":""String""",pairName,String
MutationCalling_QC.wdl,"""QC_Workflow.normalBam"":""File""",normalBam,File
MutationCalling_QC.wdl,"""QC_Workflow.refFastaDict"":""File""",refFastaDict,File
MutationCalling_QC.wdl,"""QC_Workflow.captureNormalsDBRCLZip"":""File""",captureNormalsDBRCLZip,File
MutationCalling_QC.wdl,"""QC_Workflow.refFasta"":""File""",refFasta,File
MutationCalling_QC.wdl,"""QC_Workflow.readGroupBlackList"":""File""",readGroupBlackList,File
MutationCalling_QC.wdl,"""QC_Workflow.tumorBam"":""File""",tumorBam,File
MutationCalling_QC.wdl,"""QC_Workflow.SNP6Bed"":""File""",SNP6Bed,File
MutationCalling_QC.wdl,"""QC_Workflow.validationStringencyLevel"":""String""",validationStringencyLevel,String
MutationCalling_QC.wdl,"""QC_Workflow.exomeIntervals"":""File""",exomeIntervals,File
MutationCalling_QC.wdl,"""QC_Workflow.refFastaIdx"":""File""",refFastaIdx,File
MutationCalling_QC.wdl,"""QC_Workflow.normalBamIdx"":""File""",normalBamIdx,File
MutationCalling_QC.wdl,"""QC_Workflow.picardBaitIntervals"":""File""",picardBaitIntervals,File
MutationCalling_QC.wdl,"""QC_Workflow.regionFile"":""File""",regionFile,File
MutationCalling_QC.wdl,"""QC_Workflow.DB_SNP_VCF_IDX"":""File""",DB_SNP_VCF_IDX,File
MutationCalling_QC.wdl,"""QC_Workflow.HapMapVCF"":""File""",HapMapVCF,File
MutationCalling_QC_v1-2_BETA.wdl,"""QC_Workflow.picardHapMap"":""File""",picardHapMap,File
MutationCalling_QC_v1-2_BETA.wdl,"""QC_Workflow.DB_SNP_VCF"":""File""",DB_SNP_VCF,File
MutationCalling_QC_v1-2_BETA.wdl,"""QC_Workflow.HaplotypeDBForCrossCheck"":""File""",HaplotypeDBForCrossCheck,File
MutationCalling_QC_v1-2_BETA.wdl,"""QC_Workflow.tumorBamIdx"":""File""",tumorBamIdx,File
MutationCalling_QC_v1-2_BETA.wdl,"""QC_Workflow.picardTargetIntervals"":""File""",picardTargetIntervals,File
MutationCalling_QC_v1-2_BETA.wdl,"""QC_Workflow.pairName"":""String""",pairName,String
MutationCalling_QC_v1-2_BETA.wdl,"""QC_Workflow.normalBam"":""File""",normalBam,File
MutationCalling_QC_v1-2_BETA.wdl,"""QC_Workflow.preemptible"":""Int""",preemptible,Int
MutationCalling_QC_v1-2_BETA.wdl,"""QC_Workflow.refFastaDict"":""File""",refFastaDict,File
MutationCalling_QC_v1-2_BETA.wdl,"""QC_Workflow.captureNormalsDBRCLZip"":""File""",captureNormalsDBRCLZip,File
MutationCalling_QC_v1-2_BETA.wdl,"""QC_Workflow.refFasta"":""File""",refFasta,File
MutationCalling_QC_v1-2_BETA.wdl,"""QC_Workflow.readGroupBlackList"":""File""",readGroupBlackList,File
MutationCalling_QC_v1-2_BETA.wdl,"""QC_Workflow.tumorBam"":""File""",tumorBam,File
MutationCalling_QC_v1-2_BETA.wdl,"""QC_Workflow.SNP6Bed"":""File""",SNP6Bed,File
MutationCalling_QC_v1-2_BETA.wdl,"""QC_Workflow.validationStringencyLevel"":""String""",validationStringencyLevel,String
MutationCalling_QC_v1-2_BETA.wdl,"""QC_Workflow.exomeIntervals"":""File""",exomeIntervals,File
MutationCalling_QC_v1-2_BETA.wdl,"""QC_Workflow.refFastaIdx"":""File""",refFastaIdx,File
MutationCalling_QC_v1-2_BETA.wdl,"""QC_Workflow.normalBamIdx"":""File""",normalBamIdx,File
MutationCalling_QC_v1-2_BETA.wdl,"""QC_Workflow.picardBaitIntervals"":""File""",picardBaitIntervals,File
MutationCalling_QC_v1-2_BETA.wdl,"""QC_Workflow.regionFile"":""File""",regionFile,File
MutationCalling_QC_v1-2_BETA.wdl,"""QC_Workflow.DB_SNP_VCF_IDX"":""File""",DB_SNP_VCF_IDX,File
